,exporter,importer,product,secgroup
0,AES,AES,"[['CAT_BA', 'BA - Cement'], ['CAT_BB', 'BB - Ceramics'], ['CAT_BC', 'BC - Glass'], ['CAT_CA', 'CA - Iron and steel'], ['CAT_CB', 'CB - Tubes'], ['CAT_CC', 'CC - Non-ferrous metals'], ['CAT_DA', 'DA - Yarns fabrics'], ['CAT_DB', 'DB - Clothing'], ['CAT_DC', 'DC - Knitwear'], ['CAT_DD', 'DD - Carpets'], ['CAT_DE', 'DE - Leather'], ['CAT_EA', 'EA - Wood articles'], ['CAT_EB', 'EB - Furniture'], ['CAT_EC', 'EC - Paper'], ['CAT_ED', 'ED - Printing'], ['CAT_EE', 'EE - Miscellaneous manuf. articles'], ['CAT_FA', 'FA - Metallic structures'], ['CAT_FB', 'FB - Miscellaneous hardware'], ['CAT_FC', 'FC - Engines'], ['CAT_FD', 'FD - Agricultural equipment'], ['CAT_FE', 'FE - Machine tools'], ['CAT_FF', 'FF - Construction equipment'], ['CAT_FG', 'FG - Specialized machines'], ['CAT_FH', 'FH - Arms'], ['CAT_FI', 'FI - Precision instruments'], ['CAT_FJ', 'FJ - Clockmaking'], ['CAT_FK', 'FK - Optics'], ['CAT_FL', 'FL - Electronic components'], ['CAT_FM', 'FM - Consumer electronics'], ['CAT_FN', 'FN - Telecommunications equipment'], ['CAT_FO', 'FO - Computer equipment'], ['CAT_FP', 'FP - Domestic electrical appliances'], ['CAT_FQ', 'FQ - Electrical equipment'], ['CAT_FR', 'FR - Electrical apparatus'], ['CAT_FS', 'FS - Vehicles components'], ['CAT_FT', 'FT - Cars and cycles'], ['CAT_FU', 'FU - Commercial vehicles'], ['CAT_FV', 'FV - Ships'], ['CAT_FW', 'FW - Aeronautics'], ['CAT_GA', 'GA - Basic inorganic chemicals'], ['CAT_GB', 'GB - Fertilizers'], ['CAT_GC', 'GC - Basic organic chemicals'], ['CAT_GD', 'GD - Paints'], ['CAT_GE', 'GE - Toiletries'], ['CAT_GF', 'GF - Pharmaceuticals'], ['CAT_GG', 'GG - Plastics'], ['CAT_GH', 'GH - Plastic articles'], ['CAT_GI', 'GI - Rubber articles (incl. tyres)'], ['CAT_HA', 'HA - Iron ores'], ['CAT_HB', 'HB - Non ferrous ores'], ['CAT_HC', 'HC - Unprocessed minerals n.e.s.'], ['CAT_IA', 'IA - Coals'], ['CAT_IB', 'IB - Crude oil'], ['CAT_IC', 'IC - Natural gas'], ['CAT_IG', 'IG - Coke'], ['CAT_IH', 'IH - Refined petroleum products'], ['CAT_II', 'II - Electricity'], ['CAT_JA', 'JA - Cereals'], ['CAT_JB', 'JB - Other edible agricultural products'], ['CAT_JC', 'JC - Non-edible agricultural products'], ['CAT_KA', 'KA - Cereal products'], ['CAT_KB', 'KB - Fats'], ['CAT_KC', 'KC - Meat and fish'], ['CAT_KD', 'KD - Preserved meat/fish'], ['CAT_KE', 'KE - Preserved fruits'], ['CAT_KF', 'KF - Sugar'], ['CAT_KG', 'KG - Animal food'], ['CAT_KH', 'KH - Beverages'], ['CAT_KI', 'KI - Manufactured tobaccos'], ['CAT_NA1', 'NA1 - Jewellery, works of art'], ['CAT_NB', 'NB - Non-monetary gold'], ['CAT_NV', 'NV - N.e.s. products'], ['CAT_TT', 'TT - Total'], ['IND_R01', 'R01 - Energy'], ['IND_R01-IA', 'R01-IA - Energy - Coals'], ['IND_R01-IB', 'R01-IB - Energy - Crude oil'], ['IND_R01-IC', 'R01-IC - Energy - Natural gas'], ['IND_R01-IG', 'R01-IG - Energy - Coke'], ['IND_R01-IH', 'R01-IH - Energy - Refined petroleum products'], ['IND_R01-II', 'R01-II - Energy - Electricity'], ['IND_R02', 'R02 - Food, agriculture '], ['IND_R02-JA', 'R02-JA - Food, agriculture  - Cereals'], ['IND_R02-JB', 'R02-JB - Food, agriculture  - Other edible agricultural products'], ['IND_R02-JC', 'R02-JC - Food, agriculture  - Non-edible agricultural products'], ['IND_R02-KA', 'R02-KA - Food, agriculture  - Cereal products'], ['IND_R02-KB', 'R02-KB - Food, agriculture  - Fats'], ['IND_R02-KC', 'R02-KC - Food, agriculture  - Meat and fish'], ['IND_R02-KD', 'R02-KD - Food, agriculture  - Preserved meat/fish'], ['IND_R02-KE', 'R02-KE - Food, agriculture  - Preserved fruits'], ['IND_R02-KF', 'R02-KF - Food, agriculture  - Sugar'], ['IND_R02-KG', 'R02-KG - Food, agriculture  - Animal food'], ['IND_R02-KH', 'R02-KH - Food, agriculture  - Beverages'], ['IND_R02-KI', 'R02-KI - Food, agriculture  - Manufactured tobaccos'], ['IND_R03', 'R03 - Textiles '], ['IND_R03-DA', 'R03-DA - Textiles  - Yarns fabrics'], ['IND_R03-DB', 'R03-DB - Textiles  - Clothing'], ['IND_R03-DC', 'R03-DC - Textiles  - Knitwear'], ['IND_R03-DD', 'R03-DD - Textiles  - Carpets'], ['IND_R03-DE', 'R03-DE - Textiles  - Leather'], ['IND_R04', 'R04 - Wood, paper '], ['IND_R04-EA', 'R04-EA - Wood, paper  - Wood articles'], ['IND_R04-EB', 'R04-EB - Wood, paper  - Furniture'], ['IND_R04-EC', 'R04-EC - Wood, paper  - Paper'], ['IND_R04-ED', 'R04-ED - Wood, paper  - Printing'], ['IND_R04-EE', 'R04-EE - Wood, paper  - Miscellaneous manuf. articles'], ['IND_R05', 'R05 - Chemicals'], ['IND_R05-BA', 'R05-BA - Chemicals - Cement'], ['IND_R05-BB', 'R05-BB - Chemicals - Ceramics'], ['IND_R05-BC', 'R05-BC - Chemicals - Glass'], ['IND_R05-GA', 'R05-GA - Chemicals - Basic inorganic chemicals'], ['IND_R05-GB', 'R05-GB - Chemicals - Fertilizers'], ['IND_R05-GC', 'R05-GC - Chemicals - Basic organic chemicals'], ['IND_R05-GD', 'R05-GD - Chemicals - Paints'], ['IND_R05-GE', 'R05-GE - Chemicals - Toiletries'], ['IND_R05-GF', 'R05-GF - Chemicals - Pharmaceuticals'], ['IND_R05-GG', 'R05-GG - Chemicals - Plastics'], ['IND_R05-GH', 'R05-GH - Chemicals - Plastic articles'], ['IND_R05-GI', 'R05-GI - Chemicals - Rubber articles (incl. tyres)'], ['IND_R05-HC', 'R05-HC - Chemicals - Unprocessed minerals n.e.s.'], ['IND_R06', 'R06 - Iron & steel'], ['IND_R06-CA', 'R06-CA - Iron & steel - Iron and steel'], ['IND_R06-CB', 'R06-CB - Iron & steel - Tubes'], ['IND_R06-HA', 'R06-HA - Iron & steel - Iron ores'], ['IND_R07', 'R07 - Non ferrous'], ['IND_R07-CC', 'R07-CC - Non ferrous - Non-ferrous metals'], ['IND_R07-HB', 'R07-HB - Non ferrous - Non ferrous ores'], ['IND_R08', 'R08 - Machinery'], ['IND_R08-FA', 'R08-FA - Machinery - Metallic structures'], ['IND_R08-FB', 'R08-FB - Machinery - Miscellaneous hardware'], ['IND_R08-FC', 'R08-FC - Machinery - Engines'], ['IND_R08-FD', 'R08-FD - Machinery - Agricultural equipment'], ['IND_R08-FE', 'R08-FE - Machinery - Machine tools'], ['IND_R08-FF', 'R08-FF - Machinery - Construction equipment'], ['IND_R08-FG', 'R08-FG - Machinery - Specialized machines'], ['IND_R08-FH', 'R08-FH - Machinery - Arms'], ['IND_R08-FV', 'R08-FV - Machinery - Ships'], ['IND_R08-FW', 'R08-FW - Machinery - Aeronautics'], ['IND_R09', 'R09 - Vehicles'], ['IND_R09-FS', 'R09-FS - Vehicles - Vehicles components'], ['IND_R09-FT', 'R09-FT - Vehicles - Cars and cycles'], ['IND_R09-FU', 'R09-FU - Vehicles - Commercial vehicles'], ['IND_R10', 'R10 - Electrical'], ['IND_R10-FP', 'R10-FP - Electrical - Domestic electrical appliances'], ['IND_R10-FQ', 'R10-FQ - Electrical - Electrical equipment'], ['IND_R10-FR', 'R10-FR - Electrical - Electrical apparatus'], ['IND_R11', 'R11 - Electronic'], ['IND_R11-FI', 'R11-FI - Electronic - Precision instruments'], ['IND_R11-FJ', 'R11-FJ - Electronic - Clockmaking'], ['IND_R11-FK', 'R11-FK - Electronic - Optics'], ['IND_R11-FL', 'R11-FL - Electronic - Electronic components'], ['IND_R11-FM', 'R11-FM - Electronic - Consumer electronics'], ['IND_R11-FN', 'R11-FN - Electronic - Telecommunications equipment'], ['IND_R11-FO', 'R11-FO - Electronic - Computer equipment'], ['STG_ST1', 'ST1 - Primary'], ['STG_ST1-HA', 'ST1-HA - Primary - Iron ores'], ['STG_ST1-HB', 'ST1-HB - Primary - Non ferrous ores'], ['STG_ST1-HC', 'ST1-HC - Primary - Unprocessed minerals n.e.s.'], ['STG_ST1-IA', 'ST1-IA - Primary - Coals'], ['STG_ST1-IB', 'ST1-IB - Primary - Crude oil'], ['STG_ST1-IC', 'ST1-IC - Primary - Natural gas'], ['STG_ST1-JA', 'ST1-JA - Primary - Cereals'], ['STG_ST1-JB', 'ST1-JB - Primary - Other edible agricultural products'], ['STG_ST1-JC', 'ST1-JC - Primary - Non-edible agricultural products'], ['STG_ST2', 'ST2 - Basic manufacturing'], ['STG_ST2-BA', 'ST2-BA - Basic manufacturing - Cement'], ['STG_ST2-BB', 'ST2-BB - Basic manufacturing - Ceramics'], ['STG_ST2-BC', 'ST2-BC - Basic manufacturing - Glass'], ['STG_ST2-CA', 'ST2-CA - Basic manufacturing - Iron and steel'], ['STG_ST2-CC', 'ST2-CC - Basic manufacturing - Non-ferrous metals'], ['STG_ST2-GA', 'ST2-GA - Basic manufacturing - Basic inorganic chemicals'], ['STG_ST2-GC', 'ST2-GC - Basic manufacturing - Basic organic chemicals'], ['STG_ST2-IG', 'ST2-IG - Basic manufacturing - Coke'], ['STG_ST3', 'ST3 - Intermediate goods'], ['STG_ST3-CB', 'ST3-CB - Intermediate goods - Tubes'], ['STG_ST3-DA', 'ST3-DA - Intermediate goods - Yarns fabrics'], ['STG_ST3-EA', 'ST3-EA - Intermediate goods - Wood articles'], ['STG_ST3-EC', 'ST3-EC - Intermediate goods - Paper'], ['STG_ST3-FA', 'ST3-FA - Intermediate goods - Metallic structures'], ['STG_ST3-FB', 'ST3-FB - Intermediate goods - Miscellaneous hardware'], ['STG_ST3-FC', 'ST3-FC - Intermediate goods - Engines'], ['STG_ST3-FL', 'ST3-FL - Intermediate goods - Electronic components'], ['STG_ST3-FS', 'ST3-FS - Intermediate goods - Vehicles components'], ['STG_ST3-GB', 'ST3-GB - Intermediate goods - Fertilizers'], ['STG_ST3-GD', 'ST3-GD - Intermediate goods - Paints'], ['STG_ST3-GG', 'ST3-GG - Intermediate goods - Plastics'], ['STG_ST3-GI', 'ST3-GI - Intermediate goods - Rubber articles (incl. tyres)'], ['STG_ST4', 'ST4 - Equipment goods'], ['STG_ST4-FD', 'ST4-FD - Equipment goods - Agricultural equipment'], ['STG_ST4-FE', 'ST4-FE - Equipment goods - Machine tools'], ['STG_ST4-FF', 'ST4-FF - Equipment goods - Construction equipment'], ['STG_ST4-FG', 'ST4-FG - Equipment goods - Specialized machines'], ['STG_ST4-FH', 'ST4-FH - Equipment goods - Arms'], ['STG_ST4-FI', 'ST4-FI - Equipment goods - Precision instruments'], ['STG_ST4-FN', 'ST4-FN - Equipment goods - Telecommunications equipment'], ['STG_ST4-FO', 'ST4-FO - Equipment goods - Computer equipment'], ['STG_ST4-FQ', 'ST4-FQ - Equipment goods - Electrical equipment'], ['STG_ST4-FR', 'ST4-FR - Equipment goods - Electrical apparatus'], ['STG_ST4-FU', 'ST4-FU - Equipment goods - Commercial vehicles'], ['STG_ST4-FV', 'ST4-FV - Equipment goods - Ships'], ['STG_ST4-FW', 'ST4-FW - Equipment goods - Aeronautics'], ['STG_ST5', 'ST5 - Mixed products'], ['STG_ST5-DE', 'ST5-DE - Mixed products - Miscellaneous manuf. articles'], ['STG_ST5-EB', 'ST5-EB - Mixed products - Miscellaneous hardware'], ['STG_ST5-ED', 'ST5-ED - Mixed products - Agricultural equipment'], ['STG_ST5-GH', 'ST5-GH - Mixed products - Plastic articles'], ['STG_ST5-IH', 'ST5-IH - Mixed products - Refined petroleum products'], ['STG_ST5-II', 'ST5-II - Mixed products - Electricity'], ['STG_ST5-KB', 'ST5-KB - Mixed products - Fats'], ['STG_ST5-KC', 'ST5-KC - Mixed products - Meat and fish'], ['STG_ST5-KF', 'ST5-KF - Mixed products - Sugar'], ['STG_ST5-KG', 'ST5-KG - Mixed products - Animal food'], ['STG_ST6', 'ST6 - Consumption goods'], ['STG_ST6-DB', 'ST6-DB - Consumption goods - Clothing'], ['STG_ST6-DC', 'ST6-DC - Consumption goods - Knitwear'], ['STG_ST6-DD', 'ST6-DD - Consumption goods - Carpets'], ['STG_ST6-EE', 'ST6-EE - Consumption goods - Miscellaneous manuf. articles'], ['STG_ST6-FJ', 'ST6-FJ - Consumption goods - Clockmaking'], ['STG_ST6-FK', 'ST6-FK - Consumption goods - Optics'], ['STG_ST6-FM', 'ST6-FM - Consumption goods - Consumer electronics'], ['STG_ST6-FP', 'ST6-FP - Consumption goods - Domestic electrical appliances'], ['STG_ST6-FT', 'ST6-FT - Consumption goods - Cars and cycles'], ['STG_ST6-GE', 'ST6-GE - Consumption goods - Toiletries'], ['STG_ST6-GF', 'ST6-GF - Consumption goods - Pharmaceuticals'], ['STG_ST6-KA', 'ST6-KA - Consumption goods - Cereal products'], ['STG_ST6-KD', 'ST6-KD - Consumption goods - Preserved meat/fish'], ['STG_ST6-KE', 'ST6-KE - Consumption goods - Preserved fruits'], ['STG_ST6-KH', 'ST6-KH - Consumption goods - Beverages'], ['STG_ST6-KI', 'ST6-KI - Consumption goods - Manufactured tobaccos'], ['STN_B', 'B - Construction products'], ['STN_B-BA', 'B-BA - Construction products - Cement'], ['STN_B-BB', 'B-BB - Construction products - Ceramics'], ['STN_B-BC', 'B-BC - Construction products - Glass'], ['STN_C', 'C - Basic metals'], ['STN_C-CA', 'C-CA - Basic metals - Iron and steel'], ['STN_C-CB', 'C-CB - Basic metals - Tubes'], ['STN_C-CC', 'C-CC - Basic metals - Non-ferrous metals'], ['STN_D', 'D - Textiles'], ['STN_D-DA', 'D-DA - Textiles - Yarns fabrics'], ['STN_D-DB', 'D-DB - Textiles - Clothing'], ['STN_D-DC', 'D-DC - Textiles - Knitwear'], ['STN_D-DD', 'D-DD - Textiles - Carpets'], ['STN_D-DE', 'D-DE - Textiles - Leather'], ['STN_E', 'E - Wood, paper'], ['STN_E-EA', 'E-EA - Wood, paper - Wood articles'], ['STN_E-EB', 'E-EB - Wood, paper - Furniture'], ['STN_E-EC', 'E-EC - Wood, paper - Paper'], ['STN_E-ED', 'E-ED - Wood, paper - Printing'], ['STN_E-EE', 'E-EE - Wood, paper - Miscellaneous manuf. articles'], ['STN_F', 'F - Metal products'], ['STN_F-FA', 'F-FA - Metal products - Metallic structures'], ['STN_F-FB', 'F-FB - Metal products - Miscellaneous hardware'], ['STN_F-FC', 'F-FC - Metal products - Engines'], ['STN_F-FD', 'F-FD - Metal products - Agricultural equipment'], ['STN_F-FE', 'F-FE - Metal products - Machine tools'], ['STN_F-FF', 'F-FF - Metal products - Construction equipment'], ['STN_F-FG', 'F-FG - Metal products - Specialized machines'], ['STN_F-FH', 'F-FH - Metal products - Arms'], ['STN_F-FI', 'F-FI - Metal products - Precision instruments'], ['STN_F-FJ', 'F-FJ - Metal products - Clockmaking'], ['STN_F-FK', 'F-FK - Metal products - Optics'], ['STN_F-FL', 'F-FL - Metal products - Electronic components'], ['STN_F-FM', 'F-FM - Metal products - Consumer electronics'], ['STN_F-FN', 'F-FN - Metal products - Telecommunications equipment'], ['STN_F-FO', 'F-FO - Metal products - Computer equipment'], ['STN_F-FP', 'F-FP - Metal products - Domestic electrical appliances'], ['STN_F-FQ', 'F-FQ - Metal products - Electrical equipment'], ['STN_F-FR', 'F-FR - Metal products - Electrical apparatus'], ['STN_F-FS', 'F-FS - Metal products - Vehicles components'], ['STN_F-FT', 'F-FT - Metal products - Cars and cycles'], ['STN_F-FU', 'F-FU - Metal products - Commercial vehicles'], ['STN_F-FV', 'F-FV - Metal products - Ships'], ['STN_F-FW', 'F-FW - Metal products - Aeronautics'], ['STN_G', 'G - Chemistry'], ['STN_G-GA', 'G-GA - Chemistry - Basic inorganic chemicals'], ['STN_G-GB', 'G-GB - Chemistry - Fertilizers'], ['STN_G-GC', 'G-GC - Chemistry - Basic organic chemicals'], ['STN_G-GD', 'G-GD - Chemistry - Paints'], ['STN_G-GE', 'G-GE - Chemistry - Toiletries'], ['STN_G-GF', 'G-GF - Chemistry - Pharmaceuticals'], ['STN_G-GG', 'G-GG - Chemistry - Plastics'], ['STN_G-GH', 'G-GH - Chemistry - Plastic articles'], ['STN_G-GI', 'G-GI - Chemistry - Rubber articles (incl. tyres)'], ['STN_H', 'H - Mining'], ['STN_H-HA', 'H-HA - Mining - Iron ores'], ['STN_H-HB', 'H-HB - Mining - Non ferrous ores'], ['STN_H-HC', 'H-HC - Mining - Unprocessed minerals n.e.s.'], ['STN_I', 'I - Energy'], ['STN_I-IA', 'I-IA - Energy - Coals'], ['STN_I-IB', 'I-IB - Energy - Crude oil'], ['STN_I-IC', 'I-IC - Energy - Natural gas'], ['STN_I-IG', 'I-IG - Energy - Coke'], ['STN_I-IH', 'I-IH - Energy - Refined petroleum products'], ['STN_I-II', 'I-II - Energy - Electricity'], ['STN_J', 'J - Agriculture'], ['STN_J-JA', 'J-JA - Agriculture - Cereals'], ['STN_J-JB', 'J-JB - Agriculture - Other edible agricultural products'], ['STN_J-JC', 'J-JC - Agriculture - Non-edible agricultural products'], ['STN_K', 'K - Food products'], ['STN_K-KA', 'K-KA - Food products - Cereal products'], ['STN_K-KB', 'K-KB - Food products - Fats'], ['STN_K-KC', 'K-KC - Food products - Meat and fish'], ['STN_K-KD', 'K-KD - Food products - Preserved meat/fish'], ['STN_K-KE', 'K-KE - Food products - Preserved fruits'], ['STN_K-KF', 'K-KF - Food products - Sugar'], ['STN_K-KG', 'K-KG - Food products - Animal food'], ['STN_K-KH', 'K-KH - Food products - Beverages'], ['STN_K-KI', 'K-KI - Food products - Manufactured tobaccos'], ['STN_NDA', 'NDA - N.E.S.'], ['STN_NDA-NA1', 'NDA-NA1 - N.E.S. - Jewellery, works of art'], ['STN_NDA-NB', 'NDA-NB - N.E.S. - Non-monetary gold'], ['STN_NDA-NV', 'NDA-NV - N.E.S. - N.e.s. products'], ['STR_AL', 'AL - Food, agriculture'], ['STR_AL-JA', 'AL-JA - Food, agriculture - Cereals'], ['STR_AL-JB', 'AL-JB - Food, agriculture - Other edible agricultural products'], ['STR_AL-JC', 'AL-JC - Food, agriculture - Non-edible agricultural products'], ['STR_AL-KA', 'AL-KA - Food, agriculture - Cereal products'], ['STR_AL-KB', 'AL-KB - Food, agriculture - Fats'], ['STR_AL-KC', 'AL-KC - Food, agriculture - Meat and fish'], ['STR_AL-KD', 'AL-KD - Food, agriculture - Preserved meat/fish'], ['STR_AL-KE', 'AL-KE - Food, agriculture - Preserved fruits'], ['STR_AL-KF', 'AL-KF - Food, agriculture - Sugar'], ['STR_AL-KG', 'AL-KG - Food, agriculture - Animal food'], ['STR_AL-KH', 'AL-KH - Food, agriculture - Beverages'], ['STR_AL-KI', 'AL-KI - Food, agriculture - Manufactured tobaccos'], ['STR_H', 'H - Mining'], ['STR_H-HA', 'H-HA - Mining - Iron ores'], ['STR_H-HB', 'H-HB - Mining - Non ferrous ores'], ['STR_H-HC', 'H-HC - Mining - Unprocessed minerals n.e.s.'], ['STR_I', 'I - Energy'], ['STR_I-IA', 'I-IA - Energy - Coals'], ['STR_I-IB', 'I-IB - Energy - Crude oil'], ['STR_I-IC', 'I-IC - Energy - Natural gas'], ['STR_I-IG', 'I-IG - Energy - Coke'], ['STR_I-IH', 'I-IH - Energy - Refined petroleum products'], ['STR_I-II', 'I-II - Energy - Electricity'], ['STR_M', 'M - Manufacturing minimum'], ['STR_M-BA', 'M-BA - Manufacturing minimum - Cement'], ['STR_M-BB', 'M-BB - Manufacturing minimum - Ceramics'], ['STR_M-BC', 'M-BC - Manufacturing minimum - Glass'], ['STR_M-CA', 'M-CA - Manufacturing minimum - Iron and steel'], ['STR_M-CB', 'M-CB - Manufacturing minimum - Tubes'], ['STR_M-CC', 'M-CC - Manufacturing minimum - Non-ferrous metals'], ['STR_M-DA', 'M-DA - Manufacturing minimum - Yarns fabrics'], ['STR_M-DB', 'M-DB - Manufacturing minimum - Clothing'], ['STR_M-DC', 'M-DC - Manufacturing minimum - Knitwear'], ['STR_M-DD', 'M-DD - Manufacturing minimum - Carpets'], ['STR_M-DE', 'M-DE - Manufacturing minimum - Leather'], ['STR_M-EA', 'M-EA - Manufacturing minimum - Wood articles'], ['STR_M-EB', 'M-EB - Manufacturing minimum - Furniture'], ['STR_M-EC', 'M-EC - Manufacturing minimum - Paper'], ['STR_M-ED', 'M-ED - Manufacturing minimum - Printing'], ['STR_M-EE', 'M-EE - Manufacturing minimum - Miscellaneous manuf. articles'], ['STR_M-FA', 'M-FA - Manufacturing minimum - Metallic structures'], ['STR_M-FB', 'M-FB - Manufacturing minimum - Miscellaneous hardware'], ['STR_M-FC', 'M-FC - Manufacturing minimum - Engines'], ['STR_M-FD', 'M-FD - Manufacturing minimum - Agricultural equipment'], ['STR_M-FE', 'M-FE - Manufacturing minimum - Machine tools'], ['STR_M-FF', 'M-FF - Manufacturing minimum - Construction equipment'], ['STR_M-FG', 'M-FG - Manufacturing minimum - Specialized machines'], ['STR_M-FH', 'M-FH - Manufacturing minimum - Arms'], ['STR_M-FI', 'M-FI - Manufacturing minimum - Precision instruments'], ['STR_M-FJ', 'M-FJ - Manufacturing minimum - Clockmaking'], ['STR_M-FK', 'M-FK - Manufacturing minimum - Optics'], ['STR_M-FL', 'M-FL - Manufacturing minimum - Electronic components'], ['STR_M-FM', 'M-FM - Manufacturing minimum - Consumer electronics'], ['STR_M-FN', 'M-FN - Manufacturing minimum - Telecommunications equipment'], ['STR_M-FO', 'M-FO - Manufacturing minimum - Computer equipment'], ['STR_M-FP', 'M-FP - Manufacturing minimum - Domestic electrical appliances'], ['STR_M-FQ', 'M-FQ - Manufacturing minimum - Electrical equipment'], ['STR_M-FR', 'M-FR - Manufacturing minimum - Electrical apparatus'], ['STR_M-FS', 'M-FS - Manufacturing minimum - Vehicles components'], ['STR_M-FT', 'M-FT - Manufacturing minimum - Cars and cycles'], ['STR_M-FU', 'M-FU - Manufacturing minimum - Commercial vehicles'], ['STR_M-FV', 'M-FV - Manufacturing minimum - Ships'], ['STR_M-FW', 'M-FW - Manufacturing minimum - Aeronautics'], ['STR_M-GA', 'M-GA - Manufacturing minimum - Basic inorganic chemicals'], ['STR_M-GB', 'M-GB - Manufacturing minimum - Fertilizers'], ['STR_M-GC', 'M-GC - Manufacturing minimum - Basic organic chemicals'], ['STR_M-GD', 'M-GD - Manufacturing minimum - Paints'], ['STR_M-GE', 'M-GE - Manufacturing minimum - Toiletries'], ['STR_M-GF', 'M-GF - Manufacturing minimum - Pharmaceuticals'], ['STR_M-GG', 'M-GG - Manufacturing minimum - Plastics'], ['STR_M-GH', 'M-GH - Manufacturing minimum - Plastic articles'], ['STR_M-GI', 'M-GI - Manufacturing minimum - Rubber articles (incl. tyres)']]","[['CAT', 'Category'], ['IND', 'Production chain'], ['STG', 'Stage in the production process'], ['STN', 'Section'], ['STR', 'Sector'], ['TECH', 'Technological level']]"
